Country Code,Year,GDP per capita,GDP growth rate,Urban population percentage,Literacy rate,Environmental performance index,CO2 emissions,Years Since First Data
S1,2012,11008.153767487,1.73204564173524,52.5001250468738,84.5370635986328,40.4059758573443,5.52880885290682,22
S1,2013,11302.4560344802,1.46665283835104,52.6917991566255,84.8219223022461,40.2968852029646,5.60649274457334,23
S1,2014,11541.4191260915,2.35187779170528,52.9176219867132,85.1189270019531,40.2071575559666,5.60208651361604,24
S1,2015,10568.2406997506,2.90217784638642,53.1571095390014,85.6860427856445,40.1154000111169,5.34035725856463,25
S1,2016,10806.5478125662,3.28151427764374,53.3972103268519,86.0087738037109,40.0170870720884,5.34962619419113,26
S1,2017,11730.8818238776,4.24285823264236,53.6545361595885,86.3005218505859,39.940278853354,5.41631857345179,27
S1,2018,12560.1901388749,3.73297279210021,53.8752660597108,86.5323791503906,39.8328071773699,5.47598601948055,28
S1,2019,12581.2230617678,3.42548851149165,54.076012020086,86.7402877807617,39.7345560617598,5.25704551335069,29
S1,2020,11219.28661025,-6.48876819930216,54.23303139239,86.9069976806641,39.6362975413642,5.01679188266482,30
S3,1993,3726.58876635188,0.906971942397334,45.7844813168801,86.842887878418,91.2194615289613,1.41693961745728,0
S3,1994,3973.55738765968,3.3122827439326,45.8180225594457,86.9067077636719,91.1642633073978,1.57271171717278,1
S3,1995,4156.47704606822,2.8393561067987,45.8808016087452,87.2071228027344,91.1090650858343,1.68355564009922,2
S3,1996,4418.83560097169,4.05685194946534,45.9543132988451,87.5073928833008,91.0538668642707,1.72073686128459,3
S3,1997,5604.35876181441,3.39155359893778,46.0240722979978,87.800666809082,90.9986686427072,1.84358389331015,4
S3,1998,6033.06234837359,3.57732737001754,46.0925473179098,88.0911865234375,90.9434704211436,1.92147842093517,5
S3,1999,6348.26991608551,3.94148701146801,46.1531591319512,88.3803787231445,90.8882721995801,1.82445689521509,6
S3,2000,6622.11361768281,3.65896099193061,46.2126032536273,88.674690246582,90.8330739780165,1.94606504904022,7
S3,2001,6623.91876936553,1.29960547219403,46.2752324300716,88.9420166015625,90.8031789551686,1.94668756672879,8
S3,2002,6953.2491327044,2.15477570300142,46.2753296390059,89.1874313354492,90.7732839323206,1.81375142597541,9
S3,2003,7097.21926291305,1.84936679665981,46.2443936822591,89.4198913574219,90.7433889094726,1.78023370199235,10
S3,2004,7415.22221389595,2.82340921442344,46.1995161126743,89.637077331543,90.7134938866247,1.86971514812941,11
S3,2005,8056.62288286517,3.28061978937919,46.1298052969379,89.8979797363281,90.6835988637767,1.89836084128776,12
S3,2006,9333.12127787326,4.45625279922749,46.0671077262994,90.0596771240234,90.6537038409287,1.88216174803896,13
S3,2007,10028.9443056465,3.30016125951357,46.0113317399307,90.6128692626953,90.6238088180808,2.02010059947338,14
S3,2008,10425.1443045201,0.54217939444186,45.9610620977477,90.8384704589844,90.5939137952328,2.0861793323375,15
S4,1990,3608.26256679736,4.94270663099962,52.0525178821095,74.3439102172852,30.9777633692549,7.59156783078695,0
S4,1991,3742.16476554926,1.04532381798883,52.3267849957303,74.733528137207,30.8741699329533,7.14643701391129,1
S4,1992,4064.71802476564,-0.46552991480543,52.4972703927247,75.0410537719727,31.2185555957042,6.26013954380311,2
S4,1993,3955.45760899242,2.58803998734697,52.6501712241089,75.4895935058594,31.1187593666515,5.97992859369836,3
S4,1994,4138.64267995914,2.62974717294779,52.8752619458632,75.8307723999023,31.1253311116406,6.15007940781425,4
S4,1995,4767.2693760482,4.79896538549849,53.0842491687957,76.2224197387695,31.025192668612,5.90993938368814,5
S4,1996,4901.5281307748,3.86698548627116,53.2648482452939,76.8174667358398,30.9250542255834,6.07999565744246,6
S4,1997,4872.65955008302,4.75494456701153,53.4844309933776,77.3182067871094,30.8249157825548,6.15983959712571,7
S4,1998,4908.12873766199,4.64662179492015,53.6811902564789,78.0947494506836,30.7247773395262,5.95799737080443,8
S4,1999,5048.99716813168,2.71697183181871,53.8948745463159,78.6119079589844,30.6246388964976,5.81628627685046,9
S4,2000,5264.05380098666,7.02144576039991,54.1171139624997,78.6846389770508,30.524500453469,5.89145570241176,10
S4,2001,5211.92777223808,3.21742989395919,54.3377294395935,79.1724395751953,30.4264053205711,5.95607806917327,11
S4,2002,5609.1999323818,3.42466170942122,54.5395892513945,79.8915634155273,30.3283101876733,5.90281823894504,12
S4,2003,6803.87874030252,4.51821928109177,54.7660513562638,80.4870834350586,30.2300653180385,6.27891154895046,13
S4,2004,7955.9072169405,4.93802711659484,55.0380950095962,81.0429611206055,30.1569609234104,6.24965736113059,14
S4,2005,8859.0323789405,4.94193629229194,55.3369232519531,81.6198425292969,30.0586359102689,6.48244253302392,15
S4,2006,9748.75910771268,6.39726990504643,55.613512867618,81.1327667236328,30.1296806288343,6.81093164620635,16
S4,2007,11505.3689343432,6.35043993181057,55.8799067698766,80.5876007080078,30.0419056004664,7.06701775705791,17
S4,2008,12427.5491705593,2.05764255095009,56.174556473065,81.3349304199219,29.9541314365799,7.05220600602036,18
S4,2009,10627.6413769694,-3.59888262727243,56.4595920825718,80.8102722167969,29.8665052115086,6.63210029205778,19
S4,2010,11207.5300479676,2.71339755474523,56.6408680634527,81.613166809082,29.7788496577535,6.99242689966336,20
S4,2011,12625.3767417949,3.00357203777814,56.7156588806735,82.1033096313477,29.6782976275834,6.9329900405504,21
S4,2012,12403.6405555919,1.63152052808375,56.8371811878174,82.5055084228516,29.5772912947665,6.89779691438442,22
S4,2013,12793.9133690273,1.70147807917355,57.0462438806664,82.9340515136719,29.4606603650539,7.12626936610953,23
S4,2014,13014.8595970085,2.41518620047516,57.2948248536329,83.3527069091797,29.3614712478023,7.12208173474302,24
S4,2015,11597.2856104624,3.36494787653683,57.5573322873074,84.1400985717773,29.2604557001402,6.73747759077516,25
S4,2016,12007.5839403413,3.8912084246695,57.8223011120581,84.5842208862305,29.1507778572416,6.68948655877566,26
S4,2017,13168.3078074236,4.76330819546558,58.1078653482792,84.9820785522461,29.0605981825272,6.80933232711849,27
S4,2018,14244.5883875934,3.97088218742294,58.3786313272581,85.2936096191406,28.9430063902702,6.87346089064055,28
S4,2019,14212.9139759241,4.06419882121789,58.6083503131182,85.540168762207,28.8337251566309,6.4623738586337,29
S4,2020,12862.5340808613,-5.71729190315421,58.7620414230558,85.7715911865234,28.724431254624,6.18153694868985,30
T2,1990,2424.4305455015,-0.245684342559656,70.4276348192728,83.9559783935547,53.5055685175171,2.10261608548625,0
T2,1991,2586.32939053283,3.29572751875318,70.9613478963664,84.5807571411133,53.2297632266833,2.13330841950578,1
T2,1992,2783.25518481654,2.80975935425198,71.4752644467474,85.2065277099609,52.9539579358495,2.14944741058246,2
T2,1993,3253.4827129579,4.72172322961694,71.9763699561266,85.8223419189453,52.6781526450157,2.19313040515546,3
T2,1994,3737.17401257296,5.32120313103054,72.483610865272,86.4267196655273,52.4023473541819,2.2580093746251,4
T2,1995,3975.05234980104,0.690589641140676,72.9855356412659,87.0254592895508,52.1265420633482,2.27696996665166,5
T2,1996,4248.51436973103,3.96678234653203,73.4642613200697,87.4157485961914,51.8507367725144,2.38375851295131,6
T2,1997,4584.6621401969,5.4523883204926,73.9511555333018,87.6940612792969,51.5749314816806,2.48418782830935,7
T2,1998,4555.67478785947,2.94019872651144,74.4319492911817,88.0669937133789,51.3724929736574,2.55076036092934,8
T2,1999,4022.31544809584,0.449368149773647,74.8958435586841,88.4006576538086,51.0962932326961,2.49421597223883,9
T2,2000,4380.78860492617,3.5836251524652,75.3547576336631,88.7160873413086,50.8200934917347,2.54465587313978,10
T2,2001,4214.15536945963,0.225615995773623,75.7213085593258,88.8837127685547,50.5395384428114,2.51604688160799,11
T2,2002,3705.73144053825,0.429432215693453,76.0576681586481,89.1631393432617,50.2589833938882,2.4942950156935,12
T2,2003,3719.34377128499,2.53382739998618,76.3868885854222,89.8412094116211,49.9784283449649,2.51412469184848,13
T2,2004,4241.03182180359,5.34577833939687,76.7040156088483,90.1289901733398,49.6978732960416,2.60161303608544,14
T2,2005,5088.02475932901,4.02745618128277,77.0162191730035,90.0966033935547,49.4173182471184,2.64915316763465,15
T2,2006,5907.58954286659,5.23869344672066,77.3256168383283,90.3080673217773,49.1367631981951,2.69484526661876,16
T2,2007,6906.52254340961,5.35029961161388,77.6311080903764,91.1855697631836,48.8562081492718,2.7524970995421,17
T2,2008,7967.12675268746,3.8098452060602,77.9297990275896,91.4949493408203,48.5756531003485,2.79757962588239,18
T2,2009,7367.71453984861,-2.32984125696261,78.2208736857167,91.6804962158203,48.2950980514253,2.68630302501627,19
T2,2010,9094.53916060704,6.67885359688496,78.5042719412312,91.5995864868164,48.014543002502,2.8496805573802,20
T2,2011,10248.7036106318,4.56888314960383,78.7921700818346,92.3282089233398,47.8667477635421,2.91969264886168,21
T2,2012,10244.3119313466,2.64061792983136,79.071237098728,92.6474914550781,47.7189525245822,3.02779652319981,22
T2,2013,10382.5128402228,2.85307149768907,79.3449119703443,92.6323165893555,47.5711572856222,3.05068106337277,23
T2,2014,10464.8864512803,1.3983055506331,79.6163566039873,93.1458892822266,47.4238859719269,3.03550018662547,24
T2,2015,8577.804211342,0.366253546005808,79.8847219019824,93.2980575561523,47.2760891001502,2.97758417368107,25
T2,2016,8258.39951873525,-0.336265482915181,80.1480308543291,93.7537612915039,47.1240026571037,2.89345117121435,26
T2,2017,9110.90175054244,1.99124100567356,80.4039399496141,93.7869262695312,46.9501198488737,2.84250053395586,27
T2,2018,8822.12438662919,1.67447248999927,80.6476911710321,93.9797515869141,46.8335049759279,2.73406932633589,28
T2,2019,8596.41766087618,0.717567356400423,80.8901963705992,94.1554336547852,46.7095861920836,2.69425841204191,29
T2,2020,7183.58454333269,-6.56698628427809,81.1383594671089,94.2155609130859,46.589868582818,2.3961640370026,30
T3,1990,2203.95917694196,10.9407688752476,51.4577798376961,55.6755485534668,2.21129819447274,2.46913635208961,0
T3,1991,1090.91322373729,0.521249549538112,51.7946011898383,57.0196990966797,2.21470877248226,2.49060242859532,1
T3,1992,1163.08312060664,4.45750370080819,52.1991999505517,58.1364517211914,2.21811935049179,2.66183576621819,2
T3,1993,1178.26518551107,1.49954316502232,52.6197587015236,58.9858016967773,2.22152992850131,2.733666981793,3
T3,1994,1222.28166468361,2.03938898846818,53.0285798998337,59.9217414855957,2.22494050651083,2.87966191030228,4
T3,1995,1324.18168974659,2.53855698170197,53.376288910903,61.463321685791,2.22835109609721,2.92515903067275,5
T3,1996,1453.65906883425,6.21939625707333,53.7041376154259,62.6270904541016,2.23176167410673,2.92583512508266,6
T3,1997,1497.91153251008,3.86129019352862,54.0367918884839,63.7563514709473,2.23517225211625,3.01808252749896,7
T3,1998,1505.24126989594,5.88855644831436,54.3936786219935,64.9324417114258,2.23858283012577,2.89845691092989,8
T3,1999,1614.67722477632,4.28149904262203,54.7566326320432,66.0586013793945,2.24199340813529,2.94746915729584,9
T3,2000,1673.57351599214,6.16747638466543,55.1214710040475,67.1067199707031,2.24540398614481,3.02693469628543,10
T3,2001,1662.7352059432,2.86940885109195,55.4844786692675,68.2993698120117,2.26815865393521,3.11915001827227,11
T3,2002,1575.40644071178,3.25186006770359,55.8280006857028,69.3053207397461,2.2909133217256,3.13790200282705,12
T3,2003,1702.29242691515,2.21308934458786,56.1653023967408,72.2566680908203,2.31371888216001,3.1680349234027,13
T3,2004,1982.05364389164,7.63582005408681,56.5160696705921,73.1349868774414,2.33647946041254,3.29869905420832,14
T3,2005,2274.6126764478,4.42062941270582,56.9014123498225,73.7613906860352,2.3592346814144,3.4832062660306,15
T3,2006,2616.13286187126,5.32741953032343,57.2811708615976,72.4809188842773,2.3819733565492,3.59334650345341,16
T3,2007,3151.84492939421,6.03194291805968,57.6155757403938,73.192253112793,2.40472563552209,3.66263898272056,17
T3,2008,3834.66840784293,3.68896402035884,57.9482357169795,74.9850311279297,2.42748067211714,3.72028638867451,18
T3,2009,3643.29721778124,2.50555633576339,58.2940257442493,73.5071334838867,2.45094791477279,3.78298527429107,19
T3,2010,4133.83475011465,5.35557740311478,58.6333102518226,74.0308227539062,2.47371243019898,3.79340717796872,20
T3,2011,4751.64734688651,-1.02635406497529,58.8529165849126,74.3316802978516,2.4753691261178,3.73672598951746,21
T3,2012,5026.64555766303,3.53423577713583,59.0720773975511,75.1198883056641,2.47702582203663,3.8619345537215,22
T3,2013,4538.77044438026,0.417305134120951,59.395867001728,75.8332901000977,2.47873763124969,3.84591535761403,23
T3,2014,4397.36675865893,1.84459179536994,59.7770992837043,76.1233291625977,2.48039436400501,3.86339781785492,24
T3,2015,3869.3156107047,0.694157744765775,60.185203004001,76.7409286499023,2.48205080932185,3.75874380886861,25
T3,2016,3891.14303171761,5.36784154459941,60.5168085004142,75.2468109130859,2.48481743457985,3.75197974086091,26
T3,2017,3824.23813565368,3.13894693829036,60.8202870729607,75.7030410766602,2.48771528028955,3.8711142174715,27
T3,2018,3568.26749674958,1.82359039045528,61.1219459050215,76.0904769897461,2.48952317753238,3.9037805333804,28
T3,2019,3534.92693633058,1.11023485004564,61.4174454026042,76.4992218017578,2.49393804925654,3.77700008894984,29
T3,2020,3215.7512499761,-4.33520481787218,61.7173444290072,76.8412628173828,2.49753413646334,3.55305907562663,30
T4,1990,421.414686984872,5.15108443193608,27.7158054328814,80.3566589355469,28.9027083833819,1.7751808048618,0
T4,1991,450.379061013275,8.00082846890329,28.5005903619893,80.9467620849609,28.8951642520711,1.85531104081492,1
T4,1992,497.931110931567,11.1777637844348,29.3097653240222,81.5093231201172,28.8830387381543,1.91716764879256,2
T4,1993,539.115817926136,11.2627597438181,30.1315969496883,82.0211486816406,28.8709132179096,2.05296169244672,3
T4,1994,640.229206877581,10.9344260636462,30.9694215625972,82.6083221435547,28.858787697665,2.14524114886421,4
T4,1995,779.557463831735,9.87355846557382,31.8219898853395,83.2017288208008,28.8466804311753,2.34809819781958,5
T4,1996,884.181932680223,9.06252992263947,32.6908276004727,83.7264633178711,28.8345731556909,2.33441462291274,6
T4,1997,903.486988685339,7.34187832183675,33.5696862004931,89.3849868774414,28.8224476201005,2.38978876704181,7
T4,1998,814.893145086161,2.89341564751572,34.4613061088041,89.7719497680664,28.8103220845102,2.40330496227665,8
T4,1999,887.53913730381,6.37781029464793,35.3639289233895,90.073127746582,28.7981965489198,2.35441747643733,9
T4,2000,966.822252451888,7.645687237633,36.2916606626688,90.452507019043,28.6925500098254,2.46413425860399,10
T4,2001,1018.99025547098,6.97925801496142,37.3345995812532,90.7945709228516,28.8136956102372,2.56134614067139,11
T4,2002,1117.76230225896,8.05976189467306,38.4579111147264,91.1441192626953,28.9358719564947,2.72742578599728,12
T4,2003,1254.36978978122,8.94395195518388,39.5928244625608,91.4960327148438,29.0446691275299,3.08258563597005,13
T4,2004,1442.57850660899,9.12090674476882,40.7382062377245,91.8123779296875,29.1664770720136,3.47928316200553,14
T4,2005,1657.51041716504,9.97650606306892,41.8877022000504,92.1374664306641,29.2826250030136,3.86640903026694,15
T4,2006,1980.56025654476,11.0778674808846,43.0123774427184,92.4929275512695,29.3980361920713,4.21522949930333,16
T4,2007,2484.8355588898,12.4861550379558,44.1244701639907,93.7097625732422,29.5194856160287,4.53025619208689,17
T4,2008,3120.48853972664,8.61541267345021,45.2416611488592,94.013557434082,29.6405314058962,4.62411805281519,18
T4,2009,3358.42739593855,7.98436893969252,46.3579837251563,94.2955627441406,29.7617075691507,4.88660826068354,19
T4,2010,4058.01931155212,9.92108201376767,47.4740167169359,94.4767684936523,29.8822081284818,5.29666373106787,20
T4,2011,4919.04779989091,8.64289773095604,48.5252398571535,94.1638031005859,29.9188363639084,5.72470970858029,21
T4,2012,5437.55960087902,7.58023773794096,49.5510440101531,94.3915100097656,29.9553637438087,5.85379169211211,22
T4,2013,5948.32993494812,7.29846415082417,50.5706288498647,94.5008087158203,29.9929336075923,6.05819673020455,23
T4,2014,6363.1236946339,6.98434973711566,51.5873523494421,94.9290466308594,30.0288363604178,6.1095423438109,24
T4,2015,6572.88955264077,6.70720095585358,52.5986087631039,95.1380081176758,30.0653988863597,6.02038191132273,25
T4,2016,6666.30238489789,6.56457371022981,53.6047753499402,95.3435592651367,30.1955018764199,5.99859252118861,26
T4,2017,7231.05858273787,6.70740565027259,54.6023491585148,95.5360488891602,30.1977661920145,6.10084141269245,27
T4,2018,8033.20664789751,6.52484260710393,55.5748529270474,95.5771331787109,30.2474800867242,6.37956660369559,28
T4,2019,8262.81763368418,5.78182085585361,56.5192103941673,95.9971618652344,30.2971600901202,6.52745571528066,29
T4,2020,8354.73673784021,1.24678181948383,57.4347178861725,96.2216720581055,30.3464279431611,6.5725362905326,30
T5,1990,356.574804454148,5.39691526111415,25.0790646742315,45.3592109680176,17.2797493640676,0.603675747746693,0
T5,1991,310.389411400732,2.10779541205058,25.3362395233023,46.0856399536133,17.3467395714306,0.630536611231192,1
T5,1992,322.479589256291,5.80666644174708,25.5593362109473,47.0863304138184,17.4137297787937,0.643795755781613,2
T5,1993,312.415015682559,4.28629017838986,25.7811575693434,48.0814590454102,17.4807199861567,0.661268020945244,3
T5,1994,346.734305982827,5.91822391099686,26.0089558409655,48.8493804931641,17.5731661176628,0.686349117737003,4
T5,1995,376.772632934323,6.82380368409684,26.2401974519451,49.6404914855957,17.6402535056619,0.721501028493905,5
T5,1996,403.785094673082,6.70815463580475,26.476766669177,50.4491996765137,17.7073409146152,0.740441891668269,6
T5,1997,415.087108637839,3.69457655771095,26.7144034509975,51.2601699829102,17.7744283026143,0.763095479001817,7
T5,1998,412.549316233664,5.4451638978128,26.9512860295531,56.0795593261719,17.8415156906133,0.766650477379466,8
T5,1999,433.3692098263,7.51266493316606,27.1851450231419,56.8763084411621,17.9086030786123,0.805118083838756,9
T5,2000,460.345954801747,4.1124498119147,27.4241898773167,57.6505813598633,17.9743722224434,0.816566957082537,10
T5,2001,461.902531766085,4.35912766958269,27.7028208630475,58.4130592346191,18.0094313826968,0.81797414307112,11
T5,2002,475.665286240473,3.7210753505875,28.0396661332545,59.2031288146973,18.0444905429501,0.829995471934077,12
T5,2003,544.978929448383,7.17607110111503,28.376391612937,60.0957794189453,18.0795497032035,0.840839632064842,13
T5,2004,621.230452025644,7.54872298634541,28.7210785488891,60.8761711120605,18.1209989756751,0.892669473575846,14
T5,2005,698.018931747523,7.61273344167741,29.0686712358208,60.6736717224121,18.1560705034032,0.914426849139955,15
T5,2006,779.581016028025,7.61852880141585,29.4185674275588,60.8487586975098,18.1911420311313,0.960169443518482,16
T5,2007,966.392392529503,7.13916612636942,29.7746483575016,61.6839218139648,18.2262135588595,1.03132155176384,17
T5,2008,967.126449172984,3.2981049942519,30.1339761096236,62.5962982177734,18.2612850865876,1.07346998668393,18
T5,2009,1040.51751220734,6.94990015884613,30.4931685689319,63.4580116271973,18.2963565933556,1.14916752192825,19
T5,2010,1254.01983926072,7.36599200861392,30.8553927006463,66.0289611816406,18.3314281210837,1.19493469493131,20
T5,2011,1361.56072037346,5.07122194849418,31.219043068445,66.6298599243164,18.3817752743847,1.24860377008317,21
T5,2012,1362.39812618109,5.38128973603351,31.5905459251381,66.6765899658203,18.4321224276857,1.33634611560074,22
T5,2013,1380.09891228131,6.00860161536451,31.9702760456188,67.7057571411133,18.4824695809868,1.35428348016963,23
T5,2014,1490.80407578175,6.84783789148651,32.3585341373298,68.4551620483398,18.5328167342878,1.43724124620369,24
T5,2015,1539.5941449215,7.25156162420913,32.7558060065456,69.7821502685547,18.5863467033393,1.44085209929719,25
T5,2016,1675.52326892233,7.77623550746786,33.1623406354833,71.1057815551758,18.6283491298085,1.46647360246284,26
T5,2017,1887.87828259142,6.50264099306672,33.5786134423552,71.6678314208984,18.6801084324897,1.53573126355836,27
T5,2018,1920.13115754982,6.33469355433985,34.0058991979748,72.1920623779297,18.7271714529853,1.59269269238144,28
T5,2019,1965.09061363678,3.92432284048063,34.4446340578761,71.9660263061523,18.7741033935745,1.55430501165516,29
T5,2020,1855.54425205771,-4.58269312944782,34.8932057886199,72.6831893920898,18.821054816231,1.41332515838432,30
T6,1990,723.340918221131,2.35410275167276,27.5108685048332,52.3068618774414,31.0772874954731,0.937477647910183,0
T6,1991,757.152851612773,0.34968215555476,27.9499821715952,52.6516418457031,30.9387084627595,0.907627068997229,1
T6,1992,666.536175780792,-0.399974820885021,28.379386946067,53.1254386901855,30.8001294300459,0.888527136068787,2
T6,1993,660.147355855453,-0.892892704400722,28.8097828937383,53.7067985534668,30.6615503973322,0.861553352873046,3
T6,1994,657.8385877003,0.980602758855468,29.236112767013,54.309211730957,30.5229713646186,0.847627946431138,4
T6,1995,815.317446081455,3.3188879567218,29.6293528918124,54.721549987793,30.3843923319049,0.876894970931973,5
T6,1996,885.09340099776,5.13087687183511,29.9657843634393,55.3781204223633,30.2458132991913,0.910444579576042,6
T6,1997,909.210594542719,4.08240046540323,30.3205459151612,56.2182388305664,30.1072342664776,0.915200881581207,7
T6,1998,888.156642880301,2.50232977747356,30.6852050952887,56.8916091918945,29.968655233764,0.896315475562322,8
T6,1999,617.95562514358,2.20461392979006,31.0475520399107,57.7452583312988,29.8300762010503,0.855737286117335,9
T6,2000,638.167742231169,3.47812372745,31.4095085128199,56.6275482177734,29.6914971683367,0.857364268966744,10
T6,2001,594.595916535851,4.19846136104258,31.8358310239856,57.4001388549805,29.5451470570987,0.864117955131116,11
T6,2002,630.372420323039,6.33116475055392,32.2726592800012,58.115909576416,29.3987969458608,0.847120088642724,12
T6,2003,773.022506175969,4.05008979263843,32.7116593999154,58.6459007263184,29.2524468346228,0.87451759364406,13
T6,2004,934.55398205227,6.60196091957775,33.1556769779398,59.3333206176758,28.9241314422239,0.89764563621068,14
T6,2005,1079.47239027986,6.01887916401725,33.6156888656079,59.0567893981934,28.7786415843684,0.893600937260362,15
T6,2006,1239.14647904613,6.05586414396552,34.0731599930885,58.1681098937988,28.6332161456998,0.872874036511435,16
T6,2007,1395.7000251045,6.16224217007546,34.4886062372549,57.96337890625,28.4877255793352,0.872037229783373,17
T6,2008,1539.00348226977,5.18944068824474,34.9917097740509,58.2856483459473,28.3423359798849,0.895376335084016,18
T6,2009,1430.14179184516,3.18048086161831,35.4996286138736,58.7571105957031,28.1968626670799,0.832988259296018,19
T6,2010,1645.95545951319,5.99557268673479,36.015180198568,59.4325408935547,28.0506162228839,0.848493649456431,20
T6,2011,1799.96084759365,4.41440493397369,36.53701418725,60.9171409606934,27.8856139655279,0.826547962716405,21
T6,2012,1819.02842949872,3.25824844020801,37.0485316902706,62.1460113525391,27.5771092454949,0.830415891661819,22
T6,2013,1882.01663975704,5.09044054834959,37.5618732342058,62.996410369873,27.4132998230523,0.85128606106744,23
T6,2014,1909.58989515741,4.87076021968724,38.0890675873544,63.6872406005859,27.2495001963299,0.861734775782091,24
T6,2015,1654.27280706483,2.92037388274858,38.6313191921447,64.2875137329102,27.0855859650013,0.821460454564365,25
T6,2016,1468.9014601283,1.24203717635056,39.1609037645277,64.8782577514648,26.9175230010799,0.813951159818489,26
T6,2017,1528.22459360107,2.4842832882705,39.6871965003954,65.2303009033203,26.7529230851375,0.803282351708081,27
T6,2018,1630.26588268491,2.75496705784242,40.2245453263424,66.8165664672852,26.5884254658942,0.799732243174205,28
T6,2019,1632.082811636,2.65974505028328,40.7592828637136,67.441650390625,26.4196569216541,0.79780766504545,29
T6,2020,1490.67810597184,-1.9668948269271,41.2944161236985,67.6237869262695,26.2526124540689,0.708930340339433,30
T7,1992,2141.37164344991,-9.54696128063959,62.9822932934483,96.2000427246094,38.7212647376919,9.88999082289013,0
T7,1993,2127.5692893831,-4.65297160851588,63.0566806891102,96.3095016479492,38.7368156154812,9.03822839803553,1
T7,1994,1920.75369963007,-8.42389158045475,63.1290758790991,96.415283203125,38.7542312273811,8.14920343638365,2
T7,1995,2124.12380870783,-0.142008245163154,63.204340036972,96.5201187133789,38.7685460130543,7.97009617084447,3
T7,1996,2182.01106987167,1.0176644312447,63.2641360468033,96.6781234741211,38.7783619071981,7.71580655318882,4
T7,1997,2247.70835966047,2.93810210811081,63.3272586632273,96.7778701782227,38.7864402536045,7.34316856690278,5
T7,1998,2171.39968447224,-0.639003388285531,63.4004895871407,97.0630722045898,38.7914864837283,7.25631734008556,6
T7,1999,1883.03066480853,2.46685080544692,63.4823377226853,97.1244812011719,38.7891578371085,7.25377797326907,7
T7,2000,2051.99228208248,7.3597057575905,63.5716031346416,97.2419281005859,38.7926408376561,7.39307489911761,8
T7,2001,2088.21842079291,2.59308755339677,63.6849040711521,97.3243637084961,38.8314741366388,7.37297945473139,9
T7,2002,2349.87331669475,5.01197840332608,63.8197631095712,97.4051513671875,38.8706876933294,7.41169483782162,10
T7,2003,2890.50629498779,6.18124734901077,63.9715091468156,97.4805908203125,38.9077633336842,7.76238616221801,11
T7,2004,3737.55104868882,7.86813186586978,64.1323246685655,97.5410690307617,38.944335076802,7.76493307736544,12
T7,2005,4677.70277357734,6.64326064519712,64.2983374239777,97.679801940918,38.9814216490542,7.78010964253609,13
T7,2006,5650.59510607595,7.853186716488,64.4660729360557,97.6380996704102,38.9996235218574,8.06112936914813,14
T7,2007,7262.57875281452,7.62753658428245,64.6398250799305,97.7218017578125,39.0390187835384,8.17934165294396,15
T7,2008,8966.07288738899,4.45629803386404,64.8162712437675,97.8286972045898,39.0795896075148,8.18966556888791,16
T7,2009,7082.53582271113,-4.67251564030255,64.9893666595187,98.2742767333984,39.1185348355168,7.55496937924877,17
T7,2010,8283.73811651557,4.63262462961245,65.1512354332129,98.5454025268555,39.1576741172764,7.90207767872364,18
T7,2011,10028.3339301272,5.92848340033075,65.2963223424348,98.755241394043,39.1720473232798,8.24322369070489,19
T7,2012,10423.4458304472,3.45602286525539,65.4305522418895,98.879768371582,39.1867052389786,8.12465302610527,20
T7,2013,10971.18094194,3.39150568218889,65.5637500428557,98.925910949707,39.2010410312858,7.90210162829575,21
T7,2014,10313.1152736828,2.33777127305463,65.6996271472716,98.9622192382812,39.2172945938649,7.62089586229235,22
T7,2015,8014.50415079485,1.48815723386977,65.8421648654446,98.9967422485352,39.2234378060618,7.46313007775437,23
T7,2016,7662.53290925723,1.8525064629824,65.9933862795102,99.0506896972656,39.2421666752289,7.47801960668623,24
T7,2017,8554.01109678491,4.29253214633275,66.152178203193,99.1112518310547,39.2616544516438,7.64408604725152,25
T7,2018,8883.5015112008,3.69471936803782,66.3199805338118,99.2119903564453,39.2741558748129,7.82112333617501,26
T7,2019,9022.69589831855,2.65714284041665,66.4971242190765,99.2800216674805,39.2869462481332,7.82266825777683,27
T7,2020,8437.72850580865,-1.46289536902678,66.6743678078072,99.3040924072266,39.3051266358553,7.54328991702568,28
V1,1990,985.896057846815,8.33708867427652,28.3721592049856,51.1485404968262,30.7656266593694,0.490675463691618,0
V1,1991,520.168326729464,-8.28991863217591,28.7745079263927,51.6409683227539,30.6254930870312,0.455950540281494,1
V1,1992,391.105618672775,2.38001761306852,29.1824699777484,52.1304397583008,30.485359514693,0.509022059395531,2
V1,1993,401.812123535586,-0.441335326723163,29.6112686632339,52.6464996337891,30.2498081988573,0.540303571168561,3
V1,1994,405.641579504521,-0.0163315161684636,29.9776007130586,53.2534103393555,30.1102197497979,0.538784392538798,4
V1,1995,579.11299906305,3.10733068714933,30.3071786783673,53.6715087890625,29.9706313007386,0.545424040951587,5
V1,1996,681.297961320465,5.62606746343451,30.6599426072993,54.3509407043457,29.8310428516792,0.559100478450015,6
V1,1997,730.409918480991,6.31637790289561,31.0340556828711,55.2248306274414,29.6914544026198,0.590822501674879,7
V1,1998,751.663673420844,6.96812412025774,31.4071995315637,55.8931503295898,29.5518659535604,0.50886488108537,8
V1,1999,455.245290859775,4.27153207955936,31.7767536856221,56.8141784667969,29.412277504501,0.462094003673553,9
